Stock,Daily mean,Annualized rate of return,Annualized volatility,Sharpe ratio,Cumulative return,Max drawdown,Win rate,Composite score
stock_11_HSI,0.0013865524193548372,0.34941120967741895,0.4181639366333272,0.8355842746520846,0.29412019374242915,-0.26649699058020365,0.49193548387096775,0.47907608695652176
stock_52_HSI,0.0015800524193548384,0.39817320967741926,0.4798986940407921,0.8297026322884178,0.3221093210687045,-0.2853260273642022,0.4717741935483871,0.4736413043478261
stock_101_SP100,0.0004871008064516113,0.12274940322580605,0.19659896899207951,0.6243644300634726,0.10720302907656576,-0.11325794527391986,0.5,0.4633152173913044
stock_9_SP100,0.0007350725806451629,0.18523829032258107,0.24710705819563367,0.7496276782831863,0.16491916637996473,-0.19044394291698655,0.5201612903225806,0.46249999999999997
stock_37_SP100,0.0007230766129032228,0.18221530645161213,0.32437969925460325,0.5617346180119388,0.13538065188420378,-0.1878066465199627,0.5685483870967742,0.461141304347826
stock_51_HSI,0.0019631774193548395,0.49472070967741955,0.6221709252598059,0.7951524084331557,0.35848303764717526,-0.4277557019357642,0.4637096774193548,0.4603260869565217
stock_57_HSI,0.0015379112903225812,0.3875536451612905,0.4433983208985216,0.874053028383001,0.33082484041522386,-0.3969086479079878,0.47580645161290325,0.45842391304347835
stock_75_SP100,0.00035803225806451696,0.09022412903225828,0.15928904989844872,0.5664176482299236,0.07935324601650118,-0.11583284263888283,0.5201612903225806,0.4565217391304348
stock_60_SP100,0.0004082137096774176,0.10286985483870924,0.16439935532973587,0.6257314977445204,0.0919838728332949,-0.16287510804089825,0.5080645161290323,0.4445652173913044
stock_19_HSI,0.0010649395161290342,0.26836475806451665,0.31612586932596753,0.8489174221543924,0.2402933718665261,-0.23853267795820363,0.45161290322580644,0.44429347826086957
stock_14_HSI,0.0005890524193548397,0.14844120967741958,0.23255937297712884,0.638293816229106,0.12707355952005694,-0.12098105499195846,0.4717741935483871,0.44320652173913044
stock_32_SP100,0.0004631330645161357,0.1167095322580662,0.22535678039772522,0.5178878223769844,0.09411389523168157,-0.16709472571848363,0.5282258064516129,0.4364130434782608
stock_82_HSI,0.0011510927419354808,0.29007537096774116,0.3894558524630573,0.7448222157484639,0.23509924521073988,-0.22863961362193247,0.4637096774193548,0.4358695652173913
stock_29_SP100,0.00035988709677419356,0.09069154838709678,0.20513722566476975,0.44210185690676496,0.07074444748089492,-0.1604452483702401,0.5443548387096774,0.4347826086956521
stock_58_HSI,0.001070225806451615,0.26969690322580697,0.3541431635806179,0.7615476760838631,0.22632584270070688,-0.31647976707776015,0.5080645161290323,0.4334239130434782
stock_34_SP100,0.0007990483870967755,0.20136019354838744,0.26428527463405044,0.7619047025121098,0.1782940270672586,-0.3030433420318609,0.5161290322580645,0.42853260869565213
stock_40_SP100,0.0005348991935483901,0.1347945967741943,0.24053951162446924,0.5603844285866677,0.10966822403994092,-0.27654803268319766,0.5403225806451613,0.4081521739130435
stock_93_SP100,0.00044050403225805927,0.11100701612903094,0.23704653701806097,0.4682920810632772,0.0849714551921743,-0.2057436142881755,0.5362903225806451,0.4065217391304348
stock_40_HSI,0.0009198830645161298,0.2318105322580647,0.35815073144399434,0.6472429396512736,0.17943364109498483,-0.3229158380565779,0.5120967741935484,0.40244565217391304
